rutid,desokod,kommunkod,e,n,lon,lat,befolkning_2025,befolkning_65_plus_2025
4870006784000,2034A0010,2034,487499.997,6784500.0,14.7674606,61.1947318,4,0
4880006665000,2085A0030,2085,488499.999,6665500.002,14.7930344,60.1263442,6,6
4880006666000,2085A0030,2085,488499.999,6666500.003,14.7929781,60.1353232,3,3
4880006705000,2026A0010,2026,488499.999,6705500.0,14.7907506,60.4854956,3,3
4880006706000,2026A0010,2026,488499.999,6706500.001,14.7906928,60.4944741,107,34
4880006707000,2026A0010,2026,488499.999,6707499.998,14.7906349,60.5034526,211,87
4880006708000,2026A0010,2026,488499.999,6708499.999,14.790577,60.5124312,90,15
4880006709000,2026A0010,2026,488499.999,6709500.001,14.790519,60.5214097,9,6
4880006721000,2029A0010,2029,488499.999,6721499.998,14.7898206,60.6291507,3,0
4880006738000,2029A0010,2029,488499.999,6738499.998,14.7888219,60.7817808,3,0
4880006782000,2034A0010,2034,488499.999,6782500.002,14.7861853,61.1768072,16,10
4880006783000,2034A0010,2034,488499.999,6783499.998,14.7861245,61.1857848,21,6
4890006664000,2085A0030,2085,489500.002,6664500.0,14.8110828,60.117392,6,3
4890006668000,2085A0030,2085,489500.002,6668500.001,14.8108768,60.1533082,18,6
4890006671000,2085A0030,2085,489500.002,6671500.0,14.810722,60.1802451,3,0
4890006707000,2026A0010,2026,489500.002,6707499.998,14.8088405,60.50348,25,11
4890006708000,2026A0010,2026,489500.002,6708499.999,14.8087876,60.5124585,211,55
4890006709000,2026A0010,2026,489500.002,6709500.001,14.8087347,60.521437,3,0
4900006668000,2085A0030,2085,490500.0,6668500.001,14.8288884,60.1533326,3,0
4900006669000,2085A0030,2085,490500.0,6669500.003,14.8288418,60.1623117,4,3
4900006706000,2026A0010,2026,490500.0,6706500.001,14.8270938,60.4945263,48,22
4900006707000,2026A0010,2026,490500.0,6707499.998,14.827046,60.5035048,70,17
4900006708000,2026A0010,2026,490500.0,6708499.999,14.8269982,60.5124833,17,10
4900006712000,2026A0010,2026,490500.0,6712500.0,14.8268065,60.5483973,6,3
4900006722000,2029A0010,2029,490500.0,6722500.0,14.8263251,60.6381815,3,3
4900006723000,2029A0010,2029,490500.0,6723500.001,14.8262767,60.6471598,3,0
4900006738000,2029A0010,2029,490500.0,6738499.998,14.8255483,60.7818335,3,0
4900006739000,2029A0010,2029,490500.0,6739499.999,14.8254995,60.7908117,12,6
4900006752000,2062A0020,2062,490500.0,6752499.998,14.824862,60.9075266,3,0
4900006753000,2062A0020,2062,490500.0,6753500.0,14.8248128,60.9165046,96,45
4900006754000,2062A0020,2062,490500.0,6754500.001,14.8247635,60.9254825,54,18
4900006783000,2034A0010,2034,490500.0,6783499.998,14.82332,61.1858384,8,0
4910006661000,2085A0030,2085,491499.998,6661500.001,14.8471916,60.0905012,3,0
4910006685000,2085A0030,2085,491499.998,6685500.001,14.8461865,60.3059963,3,3
4910006686000,2085A0030,2085,491499.998,6686500.002,14.8461443,60.3149751,4,0
4910006705000,2026A0010,2026,491499.998,6705500.0,14.8453371,60.48557,17,3
4910006706000,2026A0010,2026,491499.998,6706500.001,14.8452944,60.4945486,44,5
4910006710000,2026A0010,2026,491499.998,6710499.997,14.8451231,60.5304627,3,6
4910006734000,2029B2010,2029,491499.998,6734500.002,14.8440859,60.7459434,3,0
4910006735000,2029B2010,2029,491499.998,6735499.998,14.8440424,60.7549216,106,41
4910006736000,2029B2010,2029,491499.998,6736500.0,14.8439988,60.7638998,33,6
4910006737000,2029B2010,2029,491499.998,6737500.001,14.8439552,60.772878,17,9
4910006738000,2029B2010,2029,491499.998,6738499.998,14.8439115,60.7818561,97,30
4910006739000,2029B2010,2029,491499.998,6739499.999,14.8438679,60.7908343,6,0
4910006753000,2062A0020,2062,491499.998,6753500.0,14.8432534,60.9165273,11,0
4910006782000,2034A0010,2034,491499.998,6782500.002,14.8419627,61.1768838,36,14
4910006783000,2034A0010,2034,491499.998,6783499.998,14.8419178,61.1858614,110,22
4910006784000,2034A0010,2034,491499.998,6784500.0,14.8418728,61.194839,4,0
4910006817000,2034A0010,2034,491499.998,6817499.998,14.8403719,61.4910937,9,3
4920006661000,2085A0030,2085,492500.001,6661500.001,14.8651691,60.0905208,3,3
4920006663000,2085A0030,2085,492500.001,6663499.999,14.8650957,60.108479,3,3
4920006665000,2085A0030,2085,492500.001,6665500.002,14.8650222,60.1264371,5,0
4920006672000,2085A0030,2085,492500.001,6672500.002,14.8647643,60.1892903,3,0
4920006686000,2085A0030,2085,492500.001,6686500.002,14.864245,60.3149948,3,0
4920006687000,2085A0030,2085,492500.001,6687499.999,14.8642077,60.3239736,13,0
4920006692000,2085A0040,2085,492500.001,6692500.001,14.864021,60.3688674,7,0
4920006721000,2029A0010,2029,492500.001,6721499.998,14.8629262,60.6292455,10,0
4920006722000,2029A0010,2029,492500.001,6722500.0,14.8628881,60.6382239,5,3
4920006726000,2029A0010,2029,492500.001,6726500.0,14.8627354,60.6741373,6,0
4920006734000,2029B2010,2029,492500.001,6734500.002,14.8624288,60.7459635,93,38
4920006735000,2029B2010,2029,492500.001,6735499.998,14.8623903,60.7549417,15,10
4920006736000,2029B2010,2029,492500.001,6736500.0,14.8623519,60.7639199,27,9
4920006737000,2029B2010,2029,492500.001,6737500.001,14.8623134,60.7728981,259,84
4920006738000,2029B2010,2029,492500.001,6738499.998,14.8622749,60.7818762,370,128
4920006739000,2029B2010,2029,492500.001,6739499.999,14.8622363,60.7908544,4,3
4920006774000,2034A0010,2034,492500.001,6774500.0,14.8608716,61.1050827,4,4
4920006782000,2034A0010,2034,492500.001,6782500.002,14.8605553,61.1769042,26,11
4920006783000,2034A0010,2034,492500.001,6783499.998,14.8605156,61.1858818,137,38
4920006784000,2034A0010,2034,492500.001,6784500.0,14.860476,61.1948595,22,6
4920006812000,2034A0010,2034,492500.001,6812500.0,14.8593542,61.4462281,4,3
4930006659000,2085A0030,2085,493500.003,6659499.998,14.88321,60.0725796,3,6
4930006660000,2085A0030,2085,493500.003,6660499.999,14.8831783,60.0815587,5,3
4930006667000,2085A0030,2085,493500.003,6667500.0,14.8829555,60.1444123,4,0
4930006673000,2085A0030,2085,493500.003,6673499.998,14.8827637,60.1982864,7,0
4930006674000,2085A0030,2085,493500.003,6674500.0,14.8827316,60.2072654,26,10
4930006682000,2085A0030,2085,493500.003,6682500.001,14.8824746,60.2790967,3,3
4930006691000,2085A0040,2085,493500.003,6691500.0,14.8821839,60.3599059,6,5
4930006692000,2085A0040,2085,493500.003,6692500.001,14.8821515,60.3688847,4,0
4930006722000,2029A0010,2029,493500.003,6722500.0,14.8811697,60.6382414,8,11
4930006734000,2029B2010,2029,493500.003,6734500.002,14.8807716,60.745981,63,27
4930006736000,2029B2010,2029,493500.003,6736500.0,14.8807049,60.7639374,13,0
4930006737000,2029B2010,2029,493500.003,6737500.001,14.8806716,60.7729157,270,70
4930006738000,2029B2010,2029,493500.003,6738499.998,14.8806382,60.7818938,7,0
4930006782000,2034A0010,2034,493500.003,6782500.002,14.8791479,61.1769221,6,0
4930006783000,2034A0010,2034,493500.003,6783499.998,14.8791136,61.1858997,15,0
4930006784000,2034A0010,2034,493500.003,6784500.0,14.8790792,61.1948774,7,0
4930006785000,2034A0010,2034,493500.003,6785500.001,14.8790447,61.203855,3,0
4930006812000,2034A0010,2034,493500.003,6812500.0,14.878107,61.4462462,3,3
4940006660000,2085A0030,2085,494500.001,6660499.999,14.9011508,60.0815734,5,6
4940006667000,2085A0030,2085,494500.001,6667500.0,14.9009623,60.144427,11,0
4940006668000,2085A0030,2085,494500.001,6668500.001,14.9009353,60.1534061,3,3
4940006674000,2085A0030,2085,494500.001,6674500.0,14.9007729,60.2072801,3,6
4940006705000,2026A0020,2026,494500.001,6705500.0,14.8999239,60.4856222,4,0
4940006721000,2029A0010,2029,494500.001,6721499.998,14.8994791,60.629278,16,6
4940006722000,2029A0010,2029,494500.001,6722500.0,14.8994512,60.6382564,13,0
4940006734000,2029B2010,2029,494500.001,6734500.002,14.8991144,60.7459961,3,3
4940006737000,2029B2010,2029,494500.001,6737500.001,14.8990297,60.7729307,113,54
4940006738000,2029B2010,2029,494500.001,6738499.998,14.8990015,60.7819089,25,3
4940006739000,2029A0010,2029,494500.001,6739499.999,14.8989732,60.7908871,23,3
4940006740000,2029A0010,2029,494500.001,6740500.001,14.898945,60.7998653,3,3
4940006784000,2034A0010,2034,494500.001,6784500.0,14.8976823,61.1948927,9,3
4940006785000,2034A0010,2034,494500.001,6785500.001,14.8976532,61.2038703,5,7
4950006659000,2085A0030,2085,495500.0,6659499.998,14.9191453,60.0726064,9,6
4950006660000,2085A0030,2085,495500.0,6660499.999,14.9191233,60.0815856,32,3
4950006661000,2085A0030,2085,495500.0,6661500.001,14.9191013,60.0905647,7,3
4950006675000,2085A0030,2085,495500.0,6675500.001,14.9187919,60.2162713,27,5
4950006676000,2085A0030,2085,495500.0,6676499.998,14.9187697,60.2252503,3,0
4950006704000,2026A0020,2026,495500.0,6704499.998,14.9181422,60.4766559,3,3
4950006706000,2026B2010,2026,495500.0,6706500.001,14.9180969,60.4946132,63,9
4950006722000,2029A0010,2029,495500.0,6722500.0,14.9177327,60.6382688,12,3
4950006723000,2029A0010,2029,495500.0,6723500.001,14.9177099,60.6472472,3,0
4950006725000,2029A0010,2029,495500.0,6725499.999,14.917664,60.6652039,19,5
4950006726000,2029A0010,2029,495500.0,6726500.0,14.9176411,60.6741823,9,3
4950006735000,2029A0010,2029,495500.0,6735499.998,14.9174341,60.7549868,12,6
4950006736000,2029B2010,2029,495500.0,6736500.0,14.917411,60.763965,48,20
4950006737000,2029B2010,2029,495500.0,6737500.001,14.9173879,60.7729433,21,8
4950006738000,2029A0010,2029,495500.0,6738499.998,14.9173648,60.7819214,3,3
4950006739000,2029A0010,2029,495500.0,6739499.999,14.9173417,60.7908996,32,20
4950006740000,2029A0010,2029,495500.0,6740500.001,14.9173185,60.7998778,62,39
4950006759000,2031A0010,2031,495500.0,6759499.998,14.9168761,60.9704608,6,3
4950006760000,2031A0010,2031,495500.0,6760500.0,14.9168526,60.9794387,11,3
4950006785000,2034A0010,2034,495500.0,6785500.001,14.9162616,61.2038831,3,3
4950006805000,2034A0010,2034,495500.0,6805500.0,14.9157818,61.3834332,3,0
4960006658000,2085A0030,2085,496499.998,6658500.002,14.9371301,60.063637,4,0
4960006659000,2085A0030,2085,496499.998,6659499.998,14.937113,60.0726162,11,3
4960006660000,2085A0030,2085,496499.998,6660499.999,14.9370959,60.0815953,6,0
4960006669000,2085A0030,2085,496499.998,6669500.003,14.9369415,60.1624072,3,0
4960006674000,2085A0030,2085,496499.998,6674500.0,14.9368554,60.2073022,7,0
4960006675000,2085B3010,2085,496499.998,6675500.001,14.9368381,60.2162812,12,7
4960006676000,2085B3010,2085,496499.998,6676499.998,14.9368208,60.2252601,21,5
4960006677000,2085A0030,2085,496499.998,6677499.999,14.9368036,60.234239,13,7
4960006678000,2085B3010,2085,496499.998,6678500.001,14.9367863,60.243218,5,3
4960006679000,2085B3010,2085,496499.998,6679499.997,14.936769,60.2521969,10,3
4960006680000,2085A0030,2085,496499.998,6680499.999,14.9367517,60.2611758,3,3
4960006681000,2085B3020,2085,496499.998,6681500.0,14.9367343,60.2701547,10,6
4960006682000,2085B3020,2085,496499.998,6682500.001,14.936717,60.2791336,11,3
4960006683000,2085B3020,2085,496499.998,6683500.003,14.9366996,60.2881125,3,0
4960006704000,2026A0020,2026,496499.998,6704499.998,14.9363327,60.4766659,3,0
4960006705000,2026B2010,2026,496499.998,6705500.0,14.9363151,60.4856445,98,24
4960006706000,2026B2010,2026,496499.998,6706500.001,14.9362975,60.4946231,144,55
4960006707000,2026B2010,2026,496499.998,6707499.998,14.9362799,60.5036016,73,20
4960006724000,2029A0010,2029,496499.998,6724499.997,14.9359787,60.6562356,3,0
4960006725000,2029A0010,2029,496499.998,6725499.999,14.9359609,60.6652139,5,5
4960006726000,2029A0010,2029,496499.998,6726500.0,14.935943,60.6741923,4,0
4960006730000,2029A0010,2029,496499.998,6730500.001,14.9358716,60.7101056,4,0
4960006732000,2029C1040,2029,496499.998,6732499.999,14.9358358,60.7280621,37,6
4960006733000,2029C1040,2029,496499.998,6733500.001,14.9358179,60.7370404,23,4
4960006734000,2029C1040,2029,496499.998,6734500.002,14.9358,60.7460186,30,11
4960006735000,2029A0010,2029,496499.998,6735499.998,14.935782,60.7549968,18,6
4960006736000,2029B2010,2029,496499.998,6736500.0,14.9357641,60.7639751,31,11
4960006738000,2029A0010,2029,496499.998,6738499.998,14.9357281,60.7819315,3,0
4960006739000,2029A0010,2029,496499.998,6739499.999,14.9357101,60.7909097,4,0
4960006748000,2031A0010,2031,496499.998,6748500.002,14.9355478,60.8717129,18,9
4960006749000,2031A0010,2031,496499.998,6749499.999,14.9355297,60.8806909,50,12
4960006759000,2031A0010,2031,496499.998,6759499.998,14.935348,60.9704709,3,0
4970006660000,2085A0030,2085,497500.0,6660499.999,14.9550685,60.0816027,3,8
4970006661000,2085A0030,2085,497500.0,6661500.001,14.9550563,60.0905818,5,3
4970006667000,2085A0030,2085,497500.0,6667500.0,14.9549828,60.1444564,3,3
4970006668000,2085A0030,2085,497500.0,6668500.001,14.9549705,60.1534355,13,6
4970006674000,2085B3010,2085,497500.0,6674500.0,14.9548967,60.2073095,27,6
4970006675000,2085B3010,2085,497500.0,6675500.001,14.9548844,60.2162885,195,89
4970006676000,2085B3010,2085,497500.0,6676499.998,14.9548721,60.2252674,30,7
4970006677000,2085B3010,2085,497500.0,6677499.999,14.9548597,60.2342464,12,6
4970006678000,2085B3010,2085,497500.0,6678500.001,14.9548474,60.2432254,56,17
4970006679000,2085B3010,2085,497500.0,6679499.997,14.954835,60.2522042,33,12
4970006680000,2085B3010,2085,497500.0,6680499.999,14.9548226,60.2611832,37,19
4970006681000,2085B3020,2085,497500.0,6681500.0,14.9548103,60.2701621,47,18
4970006682000,2085B3020,2085,497500.0,6682500.001,14.9547979,60.279141,77,37
4970006683000,2085B3020,2085,497500.0,6683500.003,14.9547855,60.2881199,38,3
4970006684000,2085B3020,2085,497500.0,6684499.999,14.9547731,60.2970987,19,4
4970006705000,2026B2010,2026,497500.0,6705500.0,14.9545108,60.4856519,63,18
4970006706000,2026B2010,2026,497500.0,6706500.001,14.9544983,60.4946305,437,137
4970006707000,2026B2010,2026,497500.0,6707499.998,14.9544857,60.5036091,450,91
4970006708000,2026B2010,2026,497500.0,6708499.999,14.9544731,60.5125877,276,87
4970006717000,2029A0010,2029,497500.0,6717500.002,14.9543594,60.5933942,22,6
4970006718000,2029A0010,2029,497500.0,6718499.999,14.9543467,60.6023727,3,0
4970006726000,2029A0010,2029,497500.0,6726500.0,14.9542451,60.6741998,3,3
4970006728000,2029A0010,2029,497500.0,6728499.998,14.9542196,60.6921564,39,20
4970006729000,2029A0010,2029,497500.0,6729500.0,14.9542068,60.7011348,68,21
4970006730000,2029A0010,2029,497500.0,6730500.001,14.954194,60.7101131,12,3
4970006731000,2029C1040,2029,497500.0,6731500.003,14.9541812,60.7190914,70,14
4970006732000,2029C1040,2029,497500.0,6732499.999,14.9541684,60.7280696,196,68
4970006733000,2029C1040,2029,497500.0,6733500.001,14.9541557,60.7370479,68,25
4970006734000,2029C1040,2029,497500.0,6734500.002,14.9541428,60.7460262,26,7
4970006739000,2029C1070,2029,497500.0,6739499.999,14.9540787,60.7909172,5,6
4970006740000,2029C1070,2029,497500.0,6740500.001,14.9540658,60.7998954,6,6
4970006748000,2031A0010,2031,497500.0,6748500.002,14.9539627,60.8717204,9,3
4970006749000,2031A0010,2031,497500.0,6749499.999,14.9539498,60.8806985,38,13
4970006752000,2031A0010,2031,497500.0,6752499.998,14.9539109,60.9076326,15,0
4980006659000,2085B2020,2085,498500.003,6659499.998,14.9730485,60.0726284,409,70
4980006660000,2085B2020,2085,498500.003,6660499.999,14.9730411,60.0816075,407,76
4980006662000,2085A0030,2085,498500.003,6662499.997,14.9730265,60.0995658,3,0
4980006663000,2085A0030,2085,498500.003,6663499.999,14.9730191,60.1085449,3,0
4980006664000,2085A0030,2085,498500.003,6664500.0,14.9730118,60.1175241,10,9
4980006665000,2085A0030,2085,498500.003,6665500.002,14.9730044,60.1265032,4,3
4980006667000,2085A0030,2085,498500.003,6667500.0,14.9729897,60.1444613,80,28
4980006668000,2085A0030,2085,498500.003,6668500.001,14.9729824,60.1534404,164,36
4980006669000,2085A0030,2085,498500.003,6669500.003,14.972975,60.1624194,44,16
4980006670000,2085A0030,2085,498500.003,6670499.999,14.9729676,60.1713984,17,8
4980006671000,2085A0030,2085,498500.003,6671500.0,14.9729602,60.1803775,6,4
4980006672000,2085A0030,2085,498500.003,6672500.002,14.9729529,60.1893565,3,3
4980006673000,2085A0030,2085,498500.003,6673499.998,14.9729455,60.1983354,4,0
4980006674000,2085B3010,2085,498500.003,6674500.0,14.9729381,60.2073144,11,6
4980006675000,2085B3010,2085,498500.003,6675500.001,14.9729307,60.2162934,307,98
4980006676000,2085B3010,2085,498500.003,6676499.998,14.9729233,60.2252724,34,7
4980006679000,2085B3020,2085,498500.003,6679499.997,14.972901,60.2522092,25,14
4980006680000,2085B3020,2085,498500.003,6680499.999,14.9728936,60.2611881,122,42
4980006681000,2085B3020,2085,498500.003,6681500.0,14.9728862,60.270167,16,9
4980006682000,2085B3020,2085,498500.003,6682500.001,14.9728788,60.2791459,182,56
4980006683000,2085B3020,2085,498500.003,6683500.003,14.9728713,60.2881248,330,81
4980006684000,2085B3020,2085,498500.003,6684499.999,14.9728639,60.2971036,84,14
4980006705000,2026B2010,2026,498500.003,6705500.0,14.9727065,60.4856569,31,0
4980006707000,2026B2010,2026,498500.003,6707499.998,14.9726915,60.503614,317,71
4980006708000,2026B2010,2026,498500.003,6708499.999,14.9726839,60.5125926,87,28
4980006709000,2026A0020,2026,498500.003,6709500.001,14.9726763,60.5215712,19,0
4980006717000,2029A0010,2029,498500.003,6717500.002,14.9726157,60.5933992,35,19
4980006718000,2029A0010,2029,498500.003,6718499.999,14.9726081,60.6023776,15,3
4980006719000,2029A0010,2029,498500.003,6719500.0,14.9726005,60.6113561,7,7
4980006723000,2029A0010,2029,498500.003,6723500.001,14.97257,60.6472697,34,7
4980006724000,2029A0010,2029,498500.003,6724499.997,14.9725624,60.6562481,9,3
4980006727000,2029A0010,2029,498500.003,6727499.997,14.9725394,60.6831831,8,0
4980006728000,2029A0010,2029,498500.003,6728499.998,14.9725318,60.6921614,29,9
4980006729000,2029A0010,2029,498500.003,6729500.0,14.9725241,60.7011398,123,29
4980006730000,2029C1040,2029,498500.003,6730500.001,14.9725165,60.7101181,19,3
4980006731000,2029C1040,2029,498500.003,6731500.003,14.9725088,60.7190964,85,17
4980006733000,2029C1060,2029,498500.003,6733500.001,14.9724934,60.7370529,31,14
4980006734000,2029C1060,2029,498500.003,6734500.002,14.9724858,60.7460312,67,11
4980006735000,2029C1060,2029,498500.003,6735499.998,14.9724781,60.7550094,6,0
4980006736000,2029C1070,2029,498500.003,6736500.0,14.9724704,60.7639876,73,3
4980006737000,2029C1070,2029,498500.003,6737500.001,14.9724627,60.7729659,70,23
4980006738000,2029C1070,2029,498500.003,6738499.998,14.972455,60.781944,42,19
4980006739000,2029C1070,2029,498500.003,6739499.999,14.9724473,60.7909222,104,33
4980006740000,2029C1070,2029,498500.003,6740500.001,14.9724396,60.7999004,58,28
4980006741000,2029C1070,2029,498500.003,6741499.997,14.9724318,60.8088786,9,0
4980006742000,2029C1070,2029,498500.003,6742499.999,14.9724241,60.8178567,28,3
4980006743000,2029C1070,2029,498500.003,6743500.0,14.9724164,60.8268349,9,3
4980006750000,2031A0010,2031,498500.003,6750500.0,14.9723622,60.8896816,7,7
4980006753000,2031A0010,2031,498500.003,6753500.0,14.9723388,60.9166157,22,4
4980006754000,2031A0010,2031,498500.003,6754500.001,14.972331,60.9255937,41,14
4980006755000,2031A0010,2031,498500.003,6755499.998,14.9723233,60.9345717,15,3
4980006756000,2031A0010,2031,498500.003,6756499.999,14.9723155,60.9435497,91,28
4980006757000,2031A0010,2031,498500.003,6757500.0,14.9723077,60.9525277,29,6
4980006784000,2034A0010,2034,498500.003,6784500.0,14.9720952,61.1949284,17,7
4990006658000,2085A0030,2085,499500.001,6658500.002,14.9910186,60.0636517,25,12
